"","turnover_count","x","y","play_pattern.id","distance_ball_moved","ball_movement_speed","percent_distance","pass.type.name","pass.angle","pressing_count_1","pressing_count_2","pressing_count_3","right_option","front_option","left_option","back_option","player.id","match_id","position_group.id"
"1",0,48.2,42.4,9,20.3767023828685,15.1866383525931,2.15836588211015,"",1.7633796,0,0,1,1,1,1,1,6765,3764289,4
"2",0,44.3,61.9,9,23.9240464804765,13.9093536096147,-23.7954293455129,"",-1.9745904,0,0,1,0,1,1,1,3244,3764289,2
"3",0,34.8,39.4,9,29.3156954548242,25.4064109950204,-9.8815138848676,"",-1.2587543,0,1,0,1,1,1,0,5206,3764289,2
"4",0,40.5,10.4,9,41.1850701104174,14.6640658578392,-16.0766923657213,"",2.4266458,0,1,1,1,1,0,1,7005,3764289,1
"5",0,35.1,43.5,9,14.0716026095111,13.219686361328,6.55826428043598,"",-0.7904233,0,0,2,1,1,1,0,3244,3764289,2
"6",0,45.6,33.7,9,12.2380554010839,13.4044723736192,-12.5999396091823,"",2.8172581,0,1,1,1,1,1,1,7005,3764289,1
"7",1,38.7,35.8,9,41.1672199692911,15.2292100841755,-11.1212399589474,"",-1.0495411,0,1,1,1,1,1,0,3244,3764289,2
"8",0,33.3,76.3,4,34.4493831584834,17.2923478903627,-32.9292651305823,"",-2.2863495,0,0,1,0,1,1,0,3822,3764289,2
"9",0,53,24.4,1,12.619429464124,9.92891258867106,8.05652713301422,"Recovery",-0.33929262,0,1,0,1,1,1,0,5206,3764289,2
"10",0,64.9,20.2,1,47.2466930059661,9.96459169436196,-49.7999059296615,"",2.9022608,1,0,2,1,1,1,1,10287,3764289,4
"11",0,41.5,8.3,1,17.4289988237994,18.9445639389124,7.34250775615362,"",-0.34533966,0,0,1,1,1,0,1,5206,3764289,2
"12",0,47.9,1.7,1,40.8770106539116,21.0837307387539,10.5026087038804,"",1.9676574,0,1,0,1,1,0,0,10287,3764289,4
"13",0,43.3,40.1,1,10.8004629530405,10.0004286602227,6.76972092369686,"",-0.6342421,0,0,1,1,1,1,0,3244,3764289,2
"14",0,49.9,32.4,1,11.71537451386,14.3836405148479,-6.6899878921642,"",2.4468544,0,0,2,1,1,1,1,7005,3764289,1
"15",0,41,39.9,1,14.7665161768103,14.198573246933,16.4562489733559,"",1.022247,0,0,1,1,1,1,0,3244,3764289,2
"16",0,49.1,52.7,1,16.0524141486569,14.3325254296271,-21.4648061279094,"",-2.1069424,0,1,0,1,1,1,1,6765,3764289,4
"17",0,41.5,38.1,1,13.0908364896977,9.35059749264119,3.98552949687035,"",-0.823218,0,0,0,1,1,1,0,3244,3764289,2
"18",0,56,35.8,1,27.6407308152299,19.5300965493478,13.5145928975183,"",1.6250907,0,1,1,1,1,1,1,7005,3764289,1
"19",0,54,55.9,1,19.0065778087482,14.5966295058203,-29.4758928459238,"",-2.1879878,0,0,1,0,1,1,1,3205,3764289,1
"20",0,42.5,38.9,1,41.7714017002063,15.810750381802,-17.9151825318959,"",-1.1542735,0,0,1,1,1,1,0,3244,3764289,2
"21",0,59.4,11.7,1,11.7392504019635,13.9362268900446,3.92268063220464,"",-0.35677665,0,0,2,0,1,1,0,7005,3764289,1
"22",0,71.5,5.5,1,3.1,4.55880341704375,3.83085978402591,"",1.5707964,1,0,2,1,1,0,1,10287,3764289,4
"23",0,77.6,6.3,1,11.7239071985409,8.70122385013719,-2.85599442402387,"",-0.49798524,1,2,1,1,0,1,1,3193,3764289,7
"24",0,91.2,3.3,1,14.0943250991312,9.26873455764825,-1.08210759689951,"",2.875963,0,0,0,1,1,0,0,4354,3764289,6
"25",0,82.5,8.9,1,14.4045131816386,19.3650172773769,19.1776016124301,"",0.7018493,0,1,0,1,1,1,1,7005,3764289,1
"26",0,93.1,18.6,1,5.41202365109393,7.3823610508414,-3.09035621623122,"",-0.48017502,0,1,1,1,1,1,1,10287,3764289,4
"27",0,92.7,10.9,1,11.6764720699362,10.2142688423476,-14.7947265108131,"",-0.98041844,0,2,2,1,1,1,1,4354,3764289,6
"28",0,99.2,1.2,1,7.51332150250473,9.50425352172961,10.780550633348,"",1.7446976,0,1,0,1,1,0,1,3193,3764289,7
"29",0,97.9,8.6,1,6.83593446428504,7.92279083363375,-11.1760430697046,"",-1.4682164,0,2,1,1,1,1,1,4354,3764289,6
"30",0,96.8,2,1,17.8891028282583,31.66498715505,18.4889962480619,"",2.1572485,0,2,1,1,1,0,1,3193,3764289,7
"31",1,86.4,18.4,1,37.9989473538413,25.9706437165303,65.2385432878661,"",0.9725751,0,1,1,1,1,1,1,10287,3764289,4
"32",0,12.3,30.3,1,7.75241897732572,6.48480225627949,3.49269103987726,"Recovery",1.4544412,0,0,1,1,1,0,1,3651,3764289,1
"33",0,13.2,37.9,1,55.8354725958328,16.9793605571996,26.7558775699453,"",-0.49248576,0,1,1,1,1,1,1,3323,3764289,2
"34",1,56.1,1.8,1,15.3160047009656,12.4177210302308,-7.83436672847178,"",2.8570151,4,0,6,1,0,0,1,9638,3764289,6
"35",1,56.1,1.8,1,15.3160047009656,12.4177210302308,-7.83436672847178,"",2.8570151,4,0,6,1,0,0,1,9638,3764289,6
"36",0,107.1,31.2,2,16.0527256252638,9.11310515944872,21.3554641773677,"",0.77218306,1,1,4,0,0,0,1,6765,3764289,4
"37",0,20.2,24.2,1,24.0104144070859,14.1023707591338,24.9987009982065,"Recovery",0.379733,0,1,2,1,1,0,1,9638,3764289,6
"38",0,42.3,33.6,1,24.3166609549913,25.614496251039,0.264296944077624,"",-0.8902751,0,1,3,1,1,0,1,6574,3764289,4
"39",0,105.9,8.2,4,5.61426753904728,8.33317383063903,-9.37376624087736,"",-1.4994888,1,1,4,1,1,0,1,9638,3764289,6
"40",1,106.3,2.8,4,7.53923072998831,13.9929188049279,10.7242981638428,"",1.9513026,1,0,4,1,0,0,0,3651,3764289,1
"41",0,17.2,70.1,4,7.87718223732319,6.75069393961897,-4.9926029130176,"",-2.148236,1,1,3,0,1,1,1,3089,3764289,4
"42",1,14.4,63.5,4,51.0345961089142,13.2448371999552,35.2978418807923,"",-0.59724146,0,1,3,1,1,1,1,3205,3764289,1
"43",0,63.5,45.3,4,13.0587135660447,15.6696727956139,-27.5891605704858,"Recovery",-2.6813698,0,1,1,0,1,1,1,4734,3764289,1
"44",0,52,40.5,4,20.8153789300123,14.4005621271158,9.20139434360668,"",1.6092389,0,0,1,1,1,1,0,3822,3764289,2
"45",0,41.7,59.5,4,37.6324328206402,12.1107256248834,-56.1186395315509,"",-2.6184914,0,1,1,0,1,1,0,4734,3764289,1
"46",0,28.3,2,4,60.0886012484897,20.6966987320229,53.4556404056164,"",0.41450688,0,1,0,1,1,0,1,3323,3764289,2
"47",0,83.7,26.9,4,6.63098786004017,8.82646514803114,-2.0808744243253,"",2.738681,1,1,1,0,0,0,1,4760,3764289,7
"48",0,84.2,44,4,26.1306333639275,15.9568104030798,77.9838221399932,"",1.0008385,1,1,3,1,0,1,1,4275,3764289,5
"49",0,12.1,27.3,1,19.2065093132511,8.54192097542854,-9.39927914150987,"",-1.5968322,1,0,3,1,1,1,1,6765,3764289,4
"50",0,13.6,3.3,1,18.4458667456967,17.7228625672651,12.1179501151291,"",-0.07053497,1,0,1,1,1,0,0,7005,3764289,1
"51",0,39.4,38.8,3,16.4575210770031,15.2458142518913,10.8234159113028,"",1.3936602,0,0,1,1,1,1,0,3244,3764289,2
"52",0,43,55,3,28.3656482386707,21.5929864466823,33.8463756212854,"",0.7579736,0,0,0,0,1,1,0,3205,3764289,1
"53",0,69.4,69.1,3,14.8219431924428,11.7910623948969,-35.336826703695,"",-2.5142844,0,1,0,0,1,1,1,3089,3764289,4
"54",0,56.9,59.8,3,9.48314293892062,8.43244360131017,-0.409728268140563,"",-1.3258177,0,0,1,0,1,1,1,3205,3764289,1
"55",0,59.2,50.6,3,15.3730283288622,13.4213259516283,1.72183066974885,"",1.7209729,0,1,1,0,1,1,1,6765,3764289,4
"56",0,55.8,66,3,24.6130046926417,18.7737348479457,40.5202152538035,"",0.49999523,0,0,1,0,1,1,1,3205,3764289,1
"57",0,77.3,74.7,3,14.4516435051519,10.2910091057254,-45.4561859515413,"",-2.817654,0,1,2,0,1,1,1,3233,3764289,6
"58",0,62.8,68.3,3,16.400304875215,14.8462848543688,-7.24932296460823,"",-1.5768938,0,0,0,0,1,1,1,3205,3764289,1
"59",0,62.7,51.9,3,7.49666592559653,12.2977811917692,5.26014190048298,"",-0.80426383,0,1,0,1,1,1,0,6765,3764289,4
"60",0,67.9,46.5,3,7.84346862045104,12.6870571934067,-12.7512537590576,"",2.8037145,0,1,2,1,1,1,1,7005,3764289,1
"61",0,57.9,46.5,3,33.3150116313952,13.3100804722811,-40.8309693684427,"",-1.6008173,1,0,2,1,1,1,1,6765,3764289,4
"62",0,55.4,12.8,3,14.8222805262888,12.105325054975,1.54870805554828,"",2.2318394,0,1,0,1,1,0,1,5206,3764289,2
"63",0,47.2,24,3,15.1119158282463,14.8430342625796,-13.2232723575637,"",-1.5310822,0,1,0,1,1,1,0,3244,3764289,2
"64",1,47.1,6.8,3,17.530829986056,16.7935108904124,5.41995522275173,"",-0.3921584,1,0,1,1,1,0,1,5206,3764289,2
"65",0,26.3,77.7,4,31.6303651575507,16.689521580073,-22.3509981729854,"",-2.130736,0,0,1,0,1,1,0,3822,3764289,2
"66",0,57.4,5.6,4,54.8154175392289,12.578015118567,21.6096911433682,"",0.023718178,1,0,1,1,1,0,1,3651,3764289,1
"67",1,119.5,9.1,4,19.0378570222596,37.8381660381318,31.2274661095868,"",1.7290367,1,0,1,0,0,0,1,9638,3764289,6
"68",0,13.1,43.7,1,10.2489023802552,10.2809790348439,5.24273099420035,"Recovery",1.2737321,0,1,1,1,1,1,1,5206,3764289,2
"69",0,20.5,52.5,1,21.5761442338524,17.7752896076317,11.110929514145,"",-0.8148978,0,0,1,1,1,1,1,6765,3764289,4
"70",0,40.9,36.1,1,16.1245154965971,13.8355841293978,10.547641728886,"",-0.5191461,0,1,2,1,1,1,1,10287,3764289,4
"71",0,55.3,26.3,1,34.2476276550654,19.3030946018978,-10.7140533274305,"",-0.8225711,0,1,1,1,1,1,1,3089,3764289,4
"72",0,92.7,11.5,1,11.4070153852794,15.1922170262336,18.9704033449835,"",1.6058697,0,1,1,1,1,0,1,4354,3764289,6
"73",0,99.1,8.7,4,6.928924880528,8.53358960308095,-10.572143222227,"",-1.2170932,0,1,2,1,1,1,1,3089,3764289,4
"74",1,117.8,17.8,4,9.80051019080129,27.8225191434554,18.1380424647119,"",1.5605927,1,0,5,0,0,0,1,7005,3764289,1
"75",0,4.5,56.4,4,13.8105032493389,17.5999480678215,10.8091459472223,"",0.72904766,1,0,3,1,1,1,1,3822,3764289,2
"76",1,15.4,64.1,4,7.74661216274572,6.17726058049039,6.2696831307161,"",-0.68482125,1,0,3,0,0,1,1,2956,3764289,6
"77",0,97.9,17.6,4,14.2225173580488,11.6399690621898,4.76339139246645,"",2.690523,1,0,2,1,1,1,1,4354,3764289,6
"78",0,84.5,23.8,4,19.0800943393894,17.6513907704308,24.8230907787998,"",1.857735,0,1,1,1,1,1,1,6765,3764289,4
"79",0,80.6,45.3,4,25.24856431562,14.1282641310931,75.2817160318851,"",0.8050035,0,0,1,1,1,1,0,3205,3764289,1
"80",0,17.4,27.4,1,17.2072659071684,7.38094602953465,5.58765278699301,"",-0.7319512,0,1,0,1,1,1,1,9638,3764289,6
"81",0,28.7,9.8,1,27.3791891771835,12.8868531740974,17.4393301074525,"",-0.1429301,0,1,1,1,1,0,1,3651,3764289,1
"82",0,42.8,70.1,1,8.13019064967114,7.6375818927524,11.0735877445973,"",-0.55729556,0,0,0,0,1,1,0,3244,3764289,2
"83",0,60.8,55.9,1,19.4743420941504,16.6841084766277,-15.4377459650672,"",-1.4833907,0,0,3,1,1,1,1,6765,3764289,4
"84",0,66.4,33.9,1,40.0910214387212,25.7946309664866,-30.1538655772142,"",-0.90384644,0,1,1,1,1,1,1,3089,3764289,4
"85",0,43.2,33,8,28.2063822565036,18.7086660267165,-23.8692852514921,"",-1.549523,1,0,2,1,0,1,1,9974,3764289,4
"86",0,43.4,6.4,8,14.5,14.2824778621593,12.4591239490916,"",1.4532847,0,1,0,1,1,0,1,9638,3764289,6
"87",1,46.6,15.4,8,57.4,14.7392336831034,33.0633205182281,"",0,1,0,3,1,1,0,1,9974,3764289,4
"88",0,37.3,24.8,4,19.4139125371472,8.63546746545939,8.13182119334678,"",1.6791782,0,0,1,1,1,1,0,3323,3764289,2
"89",0,35.2,44.1,4,34.4934776443315,17.8054378510562,14.942291588818,"",1.3426937,0,0,1,1,1,1,0,3822,3764289,2
"90",0,32.4,77.7,4,43.0464865000618,20.4180257264699,-36.8077728800947,"",-2.1678193,0,1,0,0,1,1,1,4734,3764289,1
"91",0,41.2,10.5,4,18.2200439077407,9.49019933940701,17.3944082211284,"",0.18770802,1,0,1,0,0,0,1,3651,3764289,1
"92",0,59.1,13.9,4,12.9865314845805,8.17811224990301,16.9427041780994,"",0.51532567,1,0,1,1,0,0,1,2956,3764289,6
"93",1,101.1,28.3,4,12.6751725826515,31.9947612166968,31.6652271981315,"",1.4043506,0,2,2,1,1,0,1,4275,3764289,5
"94",0,21.1,43.2,1,21.7412051183921,17.7811769753818,19.3551643990996,"",0.88312507,0,0,1,1,1,0,1,7005,3764289,1
"95",0,34.9,60,1,13.8050715318683,12.1951205034808,-1.7073972121026,"",-1.4473398,0,1,0,0,1,1,1,3205,3764289,1
"96",0,51,27.6,1,32.0351369592827,19.670775780692,-12.6498509479513,"",-0.97413594,0,0,1,1,1,1,1,10287,3764289,4
"97",0,74.1,1.2,1,18.432851108822,13.9904390244958,18.0577019984774,"",1.8118277,0,0,1,1,1,0,1,4354,3764289,6
"98",0,69.7,26.8,1,11.0022724925353,10.0756363671237,-13.7139776757949,"",-1.3787483,0,1,0,1,1,1,1,10287,3764289,4
"99",0,72.2,16,1,9.52102935611481,8.61407104403089,9.32496608128655,"",1.8692952,0,1,1,1,1,0,1,4354,3764289,6
"100",0,70.4,25.1,1,8.11233628494283,7.8871962674874,-14.5771701346498,"",-2.1006453,0,1,0,1,1,1,1,10287,3764289,4
"101",0,66.8,16,1,24.1205306740959,16.9913267765273,-7.3369416862022,"",-0.6501345,0,0,1,1,1,0,0,7005,3764289,1
"102",0,86,1.1,1,7.4,8.87853326630441,8.53797883045715,"",1.9010937,0,0,1,1,1,0,1,4354,3764289,6
"103",0,83.6,8.1,1,7.35459040327876,9.19324949566032,-10.0314106136793,"",-1.3654009,0,0,3,1,1,1,1,3089,3764289,4
"104",0,85.6,1.2,1,6.33245607959502,5.11506126774837,0.396146956936139,"",2.7698836,0,1,1,1,1,0,1,4354,3764289,6
"105",0,79.7,3.5,1,10.427847332983,13.7757371910493,10.169075089092,"",0.4250402,0,0,3,1,1,0,1,7005,3764289,1
"106",0,89.2,7.8,1,17.6119277763679,10.8463058707552,-2.0546950284438,"",-0.18848711,0,2,1,1,1,1,1,3089,3764289,4
"107",0,118.1,11.5,1,18.146625030567,16.7579599235427,18.1513063805606,"",2.6162949,0,1,0,0,1,0,1,4354,3764289,6
"108",0,101.3,20.9,1,13.4833230325465,13.6861656943018,24.7928953004767,"",1.9347752,1,1,2,1,1,0,1,3089,3764289,4
"109",0,98.1,29.9,1,19.6491730105875,17.8015823786701,-42.9788924087889,"",-1.0661694,1,2,4,1,1,1,1,10287,3764289,4
"110",0,107.6,12.7,1,11.9201510057549,11.6817956473661,10.4089334157309,"",0.6485346,0,1,0,1,1,0,1,4354,3764289,6
"111",1,117.8,18.9,1,1.7,16.4811726839105,3.23830295418269,"",1.5707964,1,1,2,0,0,0,1,10287,3764289,4
"112",0,118.8,5.5,2,11.4017542509914,12.0153037201575,1.96776269684735,"",-3.1240506,0,1,0,0,1,0,1,10287,3764289,4
"113",0,111.9,14.8,2,8.31865373723417,9.17460796162162,-13.111313573402,"",-2.0451963,0,2,0,1,1,0,1,4354,3764289,6
"114",0,108.2,7.8,2,18.3575597506858,11.3681419043462,12.4562313968357,"",2.629203,1,0,2,1,0,0,1,10287,3764289,4
"115",1,93.7,18.2,2,19.6468827043885,24.2052669955185,25.9332574129748,"",0.6699715,0,1,0,1,1,1,1,7005,3764289,1
"116",1,22,53.6,2,12.60357092256,6.17084325287561,14.626726409825,"Recovery",-0.023805026,1,1,1,1,1,0,1,4275,3764289,5
"117",1,85.5,26.8,2,9.4847245611035,12.8648474431692,18.8777581663094,"Recovery",0.7406519,2,0,4,1,1,0,1,7005,3764289,1
"118",0,30,46.6,2,36.2096672174711,12.5977385155376,25.1022677773576,"",1.0663803,0,3,2,1,1,0,1,6574,3764289,4
"119",0,9.5,0.7,2,17.9011172835664,10.4619555058983,2.35082370427051,"",1.9544147,0,1,0,1,1,0,1,3205,3764289,1
"120",0,20.2,7.6,2,17.5641680702503,17.927632899658,16.7477576132314,"",0.7290064,0,1,0,1,1,0,1,6765,3764289,4
"121",0,35.4,18.8,2,24.2792092128224,17.49323391321,16.9260727282159,"",-0.19901107,0,0,1,1,1,0,1,7005,3764289,1
"122",0,62.3,14,2,33.1282356910234,12.7337244076267,2.29718967868933,"",-0.37714317,1,0,1,0,1,1,1,3089,3764289,4
"123",0,95.1,17.8,2,10.2396288995256,9.09282377888506,5.197018618938,"",2.586099,1,0,3,1,1,1,1,4354,3764289,6
"124",0,86.6,23.7,2,20.7154531690716,12.7787581583147,-10.4905689972458,"",-0.43341923,0,0,1,1,1,1,1,3089,3764289,4
"125",1,108.1,15,2,5.1478150704935,27.5629133273374,9.49337606217306,"",1.4343938,0,1,1,0,1,0,1,3193,3764289,7
"126",0,83.6,27.6,2,9.79897953870708,8.66979124747142,-1.10341801770635,"Recovery",-0.431695,0,0,0,1,1,0,1,6765,3764289,4
"127",0,92.5,24.4,2,18.3215719849581,12.1617291439316,-28.8123369774875,"",-0.9403949,0,1,2,1,1,1,1,10287,3764289,4
"128",0,103.5,10.9,2,8.91964124839111,5.31522345299092,-5.90880966087832,"",-0.34302393,0,2,0,1,1,1,1,3193,3764289,7
"129",0,116.4,18.4,2,11.8431414751324,16.2631814582067,21.4016154604356,"",2.1517732,1,1,2,0,0,0,1,7005,3764289,1
"130",0,111,16.8,2,6.3,6.77995286318485,0.67794831948399,"",3.1415927,1,0,2,1,0,0,1,7005,3764289,1
"131",0,105.6,17.1,2,12.7581346598944,10.5243081564544,6.37389739831673,"",2.7727306,0,1,1,1,1,0,1,4354,3764289,6
"132",0,92,25.7,2,12.8082004981184,13.2782918650155,24.5031876452231,"",1.7513481,0,1,0,1,1,0,1,6765,3764289,4
"133",0,90.1,31.2,2,15.5235305262688,15.4921743653534,-28.6299427539275,"",-1.0812179,0,2,0,1,1,1,1,3089,3764289,4
"134",0,97.4,17.5,2,14.567429423203,7.69338353832556,-2.52205899899531,"",-0.096253365,0,1,1,1,1,0,1,4354,3764289,6
"135",0,70,72.3,1,10.8466584716216,10.4959570584283,20.1113369135862,"Recovery",-0.8571701,1,0,2,0,1,1,1,3205,3764289,1
"136",0,77.1,64.1,1,20.6128600635623,15.1075153040852,-72.0192143793026,"",-2.7691941,0,0,2,1,1,1,1,3089,3764289,4
"137",0,57.3,56.8,1,5.60357029044875,5.26626595596894,-3.59911734000409,"",-1.6064954,0,0,1,1,1,1,1,3244,3764289,2
"138",0,56.7,50.9,1,38.100524930767,16.5550663152784,-42.8957318739369,"",-1.565547,0,1,0,1,1,1,1,6765,3764289,4
"139",0,62.5,11.7,1,23.9635139326435,15.7478052136541,2.29783024082407,"",-0.40763152,0,0,0,1,1,0,0,5206,3764289,2
"140",0,110.2,13.2,2,14.0801278403287,14.0738227677288,14.981807901815,"",2.502353,0,1,1,0,1,0,1,4354,3764289,6
"141",0,98.9,21.6,2,35.4730883910606,22.3334070313954,53.6474954462657,"",0.98201185,0,1,3,1,1,0,1,10287,3764289,4
"142",1,118.4,50.9,2,13.1381124976155,6.7345476556232,12.5232529027934,"",-2.9964664,1,0,4,0,0,0,1,6765,3764289,4
"143",0,90.1,20.3,1,6.76756972627545,13.1855124056039,-13.0314921058033,"Recovery",-2.1669955,1,0,1,1,1,0,1,4275,3764289,5
"144",0,86.3,13.8,1,9.72522493313137,15.7120756959301,16.2773152419085,"",1.4987563,1,0,3,1,1,0,1,9638,3764289,6
"145",0,84.5,27.7,1,23.1192560433938,11.1817897549812,-39.6132706632676,"",-2.8745818,1,2,2,0,1,1,1,4275,3764289,5
"146",0,62.4,23.8,1,22.2308344422786,21.7842358236578,-19.0630771753361,"",-1.173583,0,0,2,1,1,1,0,3323,3764289,2
"147",1,69.3,4.4,1,3.62353418639869,25.7168805501642,4.14251869556799,"",0.48833394,1,0,1,1,0,0,1,3651,3764289,1
"148",1,68.2,3.3,1,1.91049731745427,17.3801655457796,1.00052355441563,"Recovery",-0.104876935,1,0,3,1,1,0,1,3651,3764289,1
"149",0,37.5,66,3,42.0743389728229,15.4356721227649,-49.0492133513554,"",-2.273751,0,0,1,0,1,1,1,3205,3764289,1
"150",0,58.1,24.7,3,35.3617024477046,23.7916383735435,-9.07581509980044,"",-0.7193621,0,1,2,1,1,0,1,7005,3764289,1
"151",0,109.4,15.6,3,13.6857590216984,14.9726918298584,-23.8081123146697,"",-1.9526596,0,1,0,1,1,0,1,4354,3764289,6
"152",0,102,3.3,3,16.4012194668567,20.4753926137476,23.6419336883814,"",1.8423959,0,1,1,1,1,0,1,10287,3764289,4
"153",0,97.6,18.9,3,6.94622199472489,11.7834233172769,-4.53950164395962,"",-3.026166,0,1,2,1,1,1,1,3089,3764289,4
"154",1,90.9,17.5,3,29.1247317584214,13.1810868368591,-2.67124746127931,"",-0.041213762,0,1,1,1,1,0,1,7005,3764289,1
"155",0,9.5,53.1,7,9.81835016690687,6.4218057377598,-7.09232772787596,"",-2.1531494,0,0,1,0,1,1,1,3822,3764289,2
"156",0,7.1,59.9,7,14.262187770465,13.0040107211605,-6.63378450761551,"",-1.8991987,0,1,1,0,1,1,1,3822,3764289,2
"157",1,71.7,7.9,7,32.3908937820493,12.7027895097421,45.9663626238312,"Recovery",0.9013591,0,0,1,1,1,0,1,7005,3764289,1
"158",0,28.3,46.8,7,24.0351825455935,9.25365785080123,-30.0823491134969,"Recovery",-2.974392,0,1,1,1,1,1,1,9974,3764289,4
"159",0,15.4,65.2,4,27.9631900898306,11.9323560769688,-15.2162681741001,"",-1.9174286,0,0,0,0,1,1,1,3244,3764289,2
"160",0,22,16,4,13.1700417615131,12.7081880820473,12.6513758963247,"",0.2376123,0,0,0,1,1,0,0,5206,3764289,2
"161",0,36.8,22.4,4,19.3289937658431,14.5736211760862,4.17094368123581,"",1.8647308,0,0,1,1,1,0,1,7005,3764289,1
"162",0,41.3,40.6,4,24.6292509021286,20.5503376783741,9.77791660482868,"",1.5220544,0,1,0,1,1,1,0,3244,3764289,2
"163",0,35.6,65.2,4,36.2491379207837,10.9356188729389,-48.5769876650796,"",-2.640925,0,0,1,0,1,1,1,3205,3764289,1
"164",0,12.1,66,4,16.1319558640606,13.3444917126614,12.1862728164624,"",0.75032485,1,0,1,0,1,1,0,3244,3764289,2
"165",0,23.8,77.2,4,11.5524889093217,13.0981490909481,13.781998555635,"",0.095362045,1,0,1,0,1,0,1,3205,3764289,1
"166",1,34.9,77.7,4,5.02493781056044,27.0662893169539,-6.9148358879376,"",-3.041924,1,1,2,0,0,0,1,3089,3764289,4
"167",0,36.9,70.3,4,10.762899237659,14.6929766254286,-11.5387297666363,"",2.3036115,1,1,2,0,0,1,1,3193,3764289,7
"168",1,29.9,78.1,4,17.0449405983125,11.6139300860861,17.0939244156345,"",-0.7646543,0,1,2,0,1,1,1,3205,3764289,1
"169",0,72.5,5.2,1,24.2853865524105,9.48278972415829,-3.34557443093739,"Recovery",2.5912864,0,1,1,1,1,0,0,3651,3764289,1
"170",0,51.2,19,1,34.6144478505725,13.8831859965782,-25.34604556684,"",2.680529,0,0,1,1,1,0,0,3822,3764289,2
"171",0,60.8,76.8,1,12.8035151423349,6.75081878254725,21.4433304934229,"Recovery",-0.81301546,1,0,2,0,1,1,1,3205,3764289,1
"172",0,70.5,67.8,1,15.7892368403289,16.5305147115384,-20.0277351331194,"",-1.8203833,0,2,0,0,1,1,1,3233,3764289,6
"173",0,67.7,52.7,1,14.6372811683044,11.4785280039527,-2.31932425120041,"",-1.0643613,0,0,3,1,1,1,1,6765,3764289,4
"174",0,73.7,39.4,1,32.7588156074056,23.4402078550473,-38.6676431874226,"",-1.0429416,0,0,2,1,1,1,1,10287,3764289,4
"175",0,101.7,3.2,1,24.553818440316,12.2483827367641,24.9728567960049,"",0.8228446,0,1,0,1,1,0,1,4354,3764289,6
"176",0,36.5,19.2,4,6.26498204307084,9.07604055049036,3.51023309138736,"Recovery",-0.4279485,1,1,3,1,1,0,1,9974,3764289,4
"177",0,70.5,76.4,1,10.4656581255074,10.4929713298791,-23.7688316081064,"",-2.6651251,2,0,2,0,0,1,1,10287,3764289,4
"178",0,61.4,71.6,1,7.90253124005213,12.2921407451195,11.3401506610694,"",-0.90198416,0,0,2,0,1,1,1,3205,3764289,1
"179",0,66.3,65.4,1,24.1598841056823,14.6640212056859,-61.9255415913182,"",3.0711699,0,2,1,1,1,1,1,6765,3764289,4
"180",0,41.8,66.3,1,26.4319881961233,9.78777645560404,-11.2813335043048,"",-1.619999,0,0,1,0,1,1,0,3244,3764289,2
"181",0,46.1,27.3,1,30.4817978472399,13.5736115019954,-9.65523177589189,"",-0.99098283,0,0,0,1,1,0,1,5206,3764289,2
"182",0,63.1,1.8,1,14.1155942134931,10.9047377901381,11.4920312775952,"",1.8140568,0,0,0,1,1,0,1,4354,3764289,6
"183",0,62.8,14.8,1,10.7814655775548,12.9567636740229,1.81032621964129,"",2.2774105,0,1,1,1,1,0,1,7005,3764289,1
"184",0,55.4,25.7,1,14.5003448234861,10.2074202826375,12.6420517423143,"",1.5776927,0,0,2,1,1,1,1,6765,3764289,4
"185",0,55.3,40.2,1,23.3488757759341,12.24606587386,-29.1655515395899,"",-1.7169333,0,1,0,1,1,1,0,3244,3764289,2
"186",0,56.4,18.8,1,21.109239683134,15.0780283450957,14.0706697988527,"",1.7421755,0,1,0,1,1,0,0,5206,3764289,2
"187",0,50.4,53.1,1,19.3145023233838,16.0586042525709,6.92754849295096,"",1.4618543,0,1,0,1,1,1,0,3244,3764289,2
"188",0,52,70.3,1,37.9885509068193,13.4564202597232,-60.4021007202878,"",-2.4475284,0,0,2,0,1,1,1,3205,3764289,1
"189",0,43.6,9.9,1,24.7370167966956,14.3264963245242,14.5437164070354,"",1.6760964,0,0,0,1,1,0,0,5206,3764289,2
"190",0,48.2,48.4,1,33.6005952328229,13.2017459128641,-29.2759670167956,"",-1.564844,0,0,1,1,1,1,0,3244,3764289,2
"191",0,61.8,21.6,1,46.6400042881645,16.0855667534282,69.003014708947,"",1.0101515,0,1,0,1,1,0,0,5206,3764289,2
"192",0,86.6,61.4,1,17.4668256990216,11.6327161161522,58.3868412939611,"",0.773253,1,0,3,1,0,1,1,3089,3764289,4
"193",1,118.8,57.2,1,2.54950975679639,16.7247866805502,-7.33487944245526,"",-1.7681919,1,0,2,0,0,1,1,3233,3764289,6
"194",1,82.9,68.1,1,8.71320836431678,20.1209313745936,38.6320845436383,"",-0.1613751,0,0,2,0,1,1,1,4760,3764289,7
"195",0,85.3,79.2,1,13.7876756561793,7.58627926075467,-47.9087832388994,"Recovery",-2.8244293,1,0,1,0,1,1,1,4760,3764289,7
"196",0,72.3,74.6,1,18.0966847792627,7.5282464039851,-45.2647775477327,"",-2.6210756,0,0,2,0,1,1,0,6574,3764289,4
